bootstrap,model,cost_spearman,normalized_cost_rmse,top15_jaccard,squad_jaccard,xi_jaccard,captain_same
255,Parsimonious Ridge,0.9985252152029205,0.04862200015896343,0.7647058823529411,0.5789473684210527,0.8333333333333334,True
255,Full LASSO,0.9991264756383128,0.04631989753971793,0.7647058823529411,0.875,0.8333333333333334,True
256,Full Ridge,0.9975586593199613,0.044902820978916826,0.875,0.5,0.6923076923076923,True
256,Reduced Ridge,0.9978484239767617,0.04212685561042155,0.875,0.5,0.6923076923076923,True
256,Parsimonious Ridge,0.9982980623814323,0.040144669837730185,0.7647058823529411,0.6666666666666666,0.8333333333333334,True
256,Full LASSO,0.9978991035337812,0.04108751155742386,0.875,1.0,1.0,True
257,Full Ridge,0.9950997539886188,0.06518256088764485,0.875,0.5789473684210527,0.8333333333333334,True
257,Reduced Ridge,0.995287797853408,0.06100853586946119,0.875,0.42857142857142855,0.6923076923076923,True
257,Parsimonious Ridge,0.9953958110827783,0.061807723805817526,1.0,0.5,0.6923076923076923,True
257,Full LASSO,0.989803521434428,0.0593188402615005,0.875,0.875,0.8333333333333334,True
258,Full Ridge,0.9523478719403987,0.05562153252769176,1.0,0.5,0.8333333333333334,True
258,Reduced Ridge,0.955117377813837,0.05526525838823208,1.0,0.875,1.0,True
258,Parsimonious Ridge,0.9571259571562943,0.05992692517345227,0.7647058823529411,0.7647058823529411,0.6923076923076923,True
258,Full LASSO,0.9876370170499337,0.04880915476536808,0.875,1.0,1.0,True
259,Full Ridge,0.9988127504199943,0.05348377114457619,1.0,0.5,0.8333333333333334,True
259,Reduced Ridge,0.9988301900559864,0.04708332028431971,1.0,1.0,1.0,True
259,Parsimonious Ridge,0.998786622219834,0.05246029596222334,0.7647058823529411,0.6666666666666666,0.8333333333333334,True
259,Full LASSO,0.9977987570907191,0.04193771412143113,0.875,0.875,1.0,True
260,Full Ridge,0.9971208973699092,0.0674250134762049,0.7647058823529411,0.5,0.6923076923076923,True
260,Reduced Ridge,0.9968027125655661,0.05988312628585505,0.875,0.6666666666666666,0.8333333333333334,True
260,Parsimonious Ridge,0.9963961836075714,0.05650293847217891,1.0,0.5789473684210527,0.8333333333333334,True
260,Full LASSO,0.9956150148785716,0.05548115824661363,0.875,1.0,0.8333333333333334,True
261,Full Ridge,0.9855402498151804,0.04901428079444499,0.875,1.0,1.0,True
261,Reduced Ridge,0.9731975714275505,0.04507777421242702,0.875,1.0,1.0,True
261,Parsimonious Ridge,0.9682511114225844,0.04484590915980096,0.875,0.5789473684210527,0.8333333333333334,True
261,Full LASSO,0.996084769693178,0.06308408003533306,0.875,0.7647058823529411,0.8333333333333334,True
262,Full Ridge,0.956504464369709,0.05193639597041019,0.875,0.5,0.8333333333333334,True
262,Reduced Ridge,0.9560059449781361,0.05136197115149395,0.875,0.5,0.8333333333333334,True
262,Parsimonious Ridge,0.9543605559522593,0.0547982014655032,0.875,0.5789473684210527,0.6923076923076923,True
262,Full LASSO,0.9901495890862306,0.05380903000801805,0.875,1.0,0.8333333333333334,True
263,Full Ridge,0.997458126173412,0.05810115837302839,1.0,1.0,1.0,True
263,Reduced Ridge,0.9972795209646615,0.061205164129574906,0.875,0.6666666666666666,0.8333333333333334,True
263,Parsimonious Ridge,0.9971779668597327,0.06656848805024951,0.875,0.6666666666666666,0.8333333333333334,True
263,Full LASSO,0.9945611190510482,0.05525087885344169,0.875,0.875,1.0,True
264,Full Ridge,0.999059218107151,0.064777147142105,1.0,1.0,1.0,True
264,Reduced Ridge,0.9990754284259108,0.050748156877348446,1.0,0.6666666666666666,0.8333333333333334,True
264,Parsimonious Ridge,0.999188796477802,0.04465215743585877,0.875,0.6666666666666666,0.8333333333333334,True
264,Full LASSO,0.9992804043212927,0.04814093007737075,0.875,1.0,1.0,False
265,Full Ridge,0.921112025366607,0.05839755111109287,0.875,1.0,1.0,True
265,Reduced Ridge,0.9206339459785086,0.05841514329242731,0.875,1.0,1.0,True
265,Parsimonious Ridge,0.9249844371563759,0.061299693134673254,0.875,0.6666666666666666,0.6923076923076923,True
265,Full LASSO,0.9716773217910897,0.05993295868231069,0.875,0.875,0.6923076923076923,True
266,Full Ridge,0.9977789154634168,0.030720516020577307,1.0,0.5,0.6923076923076923,True
266,Reduced Ridge,0.9980044430858521,0.02889655672494696,1.0,0.5,0.8333333333333334,True
266,Parsimonious Ridge,0.9974364151809344,0.03080397838872937,0.875,0.5789473684210527,0.8333333333333334,True
266,Full LASSO,0.9980690734259791,0.0330003119145836,1.0,1.0,1.0,True
267,Full Ridge,0.978896394414641,0.06175072510857914,0.875,0.5789473684210527,0.8333333333333334,False
267,Reduced Ridge,0.9824139710778326,0.0637243185875543,0.875,0.5789473684210527,0.6923076923076923,False
267,Parsimonious Ridge,0.9823000612929238,0.07170156775381756,0.875,0.6666666666666666,0.8333333333333334,False
267,Full LASSO,0.9953477551377988,0.06244048765291687,0.875,1.0,0.8333333333333334,True
268,Full Ridge,0.9963627420116726,0.06499935173043024,0.875,0.5,0.8333333333333334,True
268,Reduced Ridge,0.9966934908548486,0.06383568150099145,0.875,0.5789473684210527,0.8333333333333334,True
268,Parsimonious Ridge,0.9996790231870275,0.06622552294278834,1.0,0.6666666666666666,0.8333333333333334,True
268,Full LASSO,0.9906905288872636,0.07627610915922745,0.7647058823529411,0.875,0.8333333333333334,True
269,Full Ridge,0.9974327272292371,0.05777765077993365,0.875,0.5,0.8333333333333334,True
269,Reduced Ridge,0.9974516878848558,0.053771701440993636,0.875,0.5,0.6923076923076923,True
269,Parsimonious Ridge,0.9963606584231433,0.04694757066666835,1.0,1.0,1.0,True
269,Full LASSO,0.9908112523665882,0.05341171110695654,0.875,1.0,0.8333333333333334,True
270,Full Ridge,0.999118141990766,0.04909576389991643,0.875,0.5789473684210527,0.8333333333333334,True
270,Reduced Ridge,0.9990769077737668,0.038017582736603904,0.875,0.5789473684210527,0.6923076923076923,True
270,Parsimonious Ridge,0.9985991200880625,0.0431124011536811,0.875,0.6666666666666666,0.8333333333333334,True
270,Full LASSO,0.999124677015115,0.046232215929463825,0.875,1.0,1.0,True
271,Full Ridge,0.9972894596819474,0.05939430804388237,0.875,0.5789473684210527,0.6923076923076923,True
271,Reduced Ridge,0.9974965475458965,0.05291375661654257,0.875,0.5789473684210527,0.6923076923076923,True
271,Parsimonious Ridge,0.9978226291507662,0.05624288017109457,0.875,0.5789473684210527,0.8333333333333334,True
271,Full LASSO,0.9975348614219909,0.060453892660297624,0.875,1.0,0.8333333333333334,True
272,Full Ridge,0.9946476777853688,0.06540702317871942,1.0,0.5,0.8333333333333334,True
272,Reduced Ridge,0.9948228659089309,0.06216189558312876,1.0,0.5789473684210527,0.8333333333333334,True
272,Parsimonious Ridge,0.9955040743427722,0.06542412481573476,0.875,0.7647058823529411,0.8333333333333334,True
272,Full LASSO,0.997310746517958,0.05705657729806066,1.0,1.0,0.8333333333333334,True
273,Full Ridge,0.9990124832164341,0.06346148784900092,0.875,0.5789473684210527,0.8333333333333334,False
273,Reduced Ridge,0.9995359223268201,0.060380531024356685,0.875,0.5789473684210527,0.6923076923076923,False
273,Parsimonious Ridge,0.999588282906567,0.06243557856535473,1.0,0.875,1.0,True
273,Full LASSO,0.9981566625285238,0.07653334432494575,0.875,0.875,0.8333333333333334,True
274,Full Ridge,0.9617262705988511,0.0536833341792924,1.0,0.6666666666666666,0.8333333333333334,True
274,Reduced Ridge,0.9645568047803188,0.041625089563561764,1.0,1.0,1.0,True
274,Parsimonious Ridge,0.9634405430615138,0.04686021029923817,1.0,0.5,0.5714285714285714,True
274,Full LASSO,0.9943459551756485,0.05992218570829747,0.7647058823529411,0.875,0.6923076923076923,True
275,Full Ridge,0.9978716976606364,0.05404110309568006,0.875,1.0,1.0,True
275,Reduced Ridge,0.9979554370836379,0.037164660662055655,0.7647058823529411,0.875,1.0,True
275,Parsimonious Ridge,0.9985411338192859,0.032498484152691104,0.7647058823529411,0.6666666666666666,0.8333333333333334,True
275,Full LASSO,0.9755387075933826,0.04716184651189909,0.875,0.875,1.0,False
276,Full Ridge,0.943872396371214,0.05883060656230968,0.875,0.5,0.6923076923076923,True
276,Reduced Ridge,0.9440136845094006,0.051688050300295295,0.875,0.5789473684210527,0.8333333333333334,False
276,Parsimonious Ridge,0.9444095038223537,0.05719021631140718,0.875,0.7647058823529411,1.0,True
276,Full LASSO,0.98570068360893,0.05633878124699521,0.875,1.0,0.8333333333333334,True
277,Full Ridge,0.9933314540753857,0.06000939801742839,0.875,0.5789473684210527,0.8333333333333334,True
277,Reduced Ridge,0.9934936406065235,0.055586048309775773,0.875,0.5789473684210527,0.8333333333333334,True
277,Parsimonious Ridge,0.9934742215614284,0.055791476000936396,1.0,0.7647058823529411,0.8333333333333334,True
277,Full LASSO,0.9893579500983927,0.06039107821109156,0.875,1.0,1.0,True
278,Full Ridge,0.9858222218508805,0.06850369425443321,0.875,1.0,1.0,True
278,Reduced Ridge,0.9962301007658836,0.055036650237090236,0.875,0.875,1.0,True
278,Parsimonious Ridge,0.9979559579807703,0.05700641467143935,0.875,0.6666666666666666,0.6923076923076923,True
278,Full LASSO,0.9883064772076777,0.08010141868570984,0.7647058823529411,0.875,1.0,True
279,Full Ridge,0.9970909353668548,0.04896367113365199,0.875,0.5789473684210527,0.6923076923076923,True
279,Reduced Ridge,0.9976483369702719,0.04453654682588726,0.875,0.5789473684210527,0.6923076923076923,True
279,Parsimonious Ridge,0.9876313392634071,0.046183540877426835,0.875,0.5789473684210527,0.8333333333333334,True
279,Full LASSO,0.9990136015755354,0.03394938100116836,1.0,1.0,0.8333333333333334,True
280,Full Ridge,0.972024677772513,0.06305110941412966,0.875,1.0,1.0,True
280,Reduced Ridge,0.9717522902440489,0.06603008060405977,0.7647058823529411,1.0,1.0,True
280,Parsimonious Ridge,0.9712137867885944,0.0672426916337955,1.0,0.7647058823529411,0.6923076923076923,True
280,Full LASSO,0.9879090692657219,0.05361250086202132,0.875,1.0,0.8333333333333334,False
281,Full Ridge,0.932016319248768,0.06162361591419604,1.0,0.6666666666666666,0.8333333333333334,True
281,Reduced Ridge,0.9327196553927928,0.06303150249983341,1.0,0.6666666666666666,0.8333333333333334,True
281,Parsimonious Ridge,0.9347462161042599,0.06907332718592073,0.875,0.5,0.6923076923076923,True
281,Full LASSO,0.9858988028074064,0.042254407116912356,0.875,0.875,1.0,True
282,Full Ridge,0.9978623631840242,0.08069102808631415,0.875,0.5789473684210527,0.6923076923076923,True
282,Reduced Ridge,0.9981106435932018,0.06905052910920607,0.875,0.5,0.8333333333333334,True
282,Parsimonious Ridge,0.9980641795689935,0.07037639090329045,0.875,1.0,1.0,True
282,Full LASSO,0.99767124307168,0.06864784124397609,0.875,0.875,1.0,False
283,Full Ridge,0.9978875120975754,0.061179950022684323,0.7647058823529411,0.5,0.6923076923076923,True
283,Reduced Ridge,0.9977335974128998,0.060133393917711574,0.6666666666666666,0.5789473684210527,0.8333333333333334,True
283,Parsimonious Ridge,0.9976210419605351,0.06907321445193518,0.875,0.5789473684210527,0.8333333333333334,True
283,Full LASSO,0.997482701349253,0.0651013804636566,0.875,0.875,1.0,True
284,Full Ridge,0.9996159321263537,0.05113293435015234,0.875,0.5,0.8333333333333334,True
284,Reduced Ridge,0.9995228998985106,0.05241361892177349,0.875,0.5,0.8333333333333334,True
284,Parsimonious Ridge,0.99955850842648,0.054292336579944256,0.875,0.6666666666666666,0.8333333333333334,True
284,Full LASSO,0.9991870675287636,0.04601797735545571,0.875,0.875,0.8333333333333334,True
285,Full Ridge,0.9957106413095888,0.035566450273627946,1.0,0.5,0.8333333333333334,True
285,Reduced Ridge,0.9960277426478964,0.03583786275922971,1.0,0.5,0.8333333333333334,True
285,Parsimonious Ridge,0.9973923681194203,0.03632704375849792,0.875,0.6666666666666666,0.8333333333333334,True
285,Full LASSO,0.9982529783813893,0.05411670416406816,0.7647058823529411,1.0,0.8333333333333334,True
286,Full Ridge,0.9965238659126605,0.08233385788138552,1.0,1.0,1.0,True
286,Reduced Ridge,0.9958931428288895,0.08330025100669242,1.0,0.6666666666666666,0.8333333333333334,True
286,Parsimonious Ridge,0.9965748304880926,0.07568203998088828,0.7647058823529411,0.6666666666666666,0.8333333333333334,True
286,Full LASSO,0.9955936005418503,0.099494752574276,0.875,0.875,1.0,True
287,Full Ridge,0.9986350619901968,0.06278841892493266,0.875,0.42857142857142855,0.6923076923076923,True
287,Reduced Ridge,0.9985847849989794,0.059250600239341464,0.875,0.5,0.8333333333333334,True
287,Parsimonious Ridge,0.9985984325038478,0.06665062461969692,0.875,0.6666666666666666,0.8333333333333334,True
287,Full LASSO,0.9881787340427071,0.08150793967064145,0.7647058823529411,1.0,0.6923076923076923,True
288,Full Ridge,0.9984023251514492,0.04909439870071422,0.875,0.5789473684210527,0.6923076923076923,True
288,Reduced Ridge,0.9984159309845472,0.046716908778230114,0.875,0.6666666666666666,0.8333333333333334,True
288,Parsimonious Ridge,0.9985397794867417,0.04627225531561628,0.875,0.6666666666666666,0.8333333333333334,True
288,Full LASSO,0.9976087988009122,0.04875320439414657,0.875,0.875,1.0,True
289,Full Ridge,0.9981575034992307,0.06326332053355528,0.875,0.42857142857142855,0.6923076923076923,True
289,Reduced Ridge,0.9979193493303066,0.05867938426005015,0.875,0.5,0.6923076923076923,True
289,Parsimonious Ridge,0.9966043341016706,0.07261045748805543,0.7647058823529411,0.6666666666666666,0.6923076923076923,True
289,Full LASSO,0.997500248515784,0.0350558426561836,0.875,0.875,1.0,True
290,Full Ridge,0.9951740755914668,0.060865625934239706,0.875,0.5,0.8333333333333334,True
290,Reduced Ridge,0.9982721217042396,0.04456115611652884,0.875,1.0,1.0,True
290,Parsimonious Ridge,0.9982967288847733,0.04759134858660869,0.875,0.6666666666666666,0.6923076923076923,True
290,Full LASSO,0.9986944296148078,0.04629616166674055,0.875,0.875,1.0,True
291,Full Ridge,0.9598875453933202,0.07849892011636705,0.875,0.5789473684210527,0.8333333333333334,True
291,Reduced Ridge,0.9601940829377832,0.06295885915132213,0.875,0.5,0.6923076923076923,True
291,Parsimonious Ridge,0.9565037142778384,0.06484946938697951,0.875,0.5789473684210527,0.8333333333333334,True
291,Full LASSO,0.9846028432271292,0.07507434271854546,0.875,0.875,1.0,False
292,Full Ridge,0.9950373088403891,0.04919616378320967,0.875,0.5,0.8333333333333334,True
292,Reduced Ridge,0.9956078578874274,0.042737787458610094,0.875,0.875,1.0,True
292,Parsimonious Ridge,0.9978551539677121,0.03784297024362445,0.875,0.6666666666666666,0.6923076923076923,True
292,Full LASSO,0.9989423886454339,0.05313819598800427,0.7647058823529411,0.875,0.8333333333333334,False
293,Full Ridge,0.9993726314937615,0.05575293039028488,0.875,0.5789473684210527,0.8333333333333334,True
293,Reduced Ridge,0.9994432443090271,0.05602647597800504,0.875,1.0,1.0,True
293,Parsimonious Ridge,0.9992000478558615,0.05762860146269151,0.875,0.7647058823529411,1.0,True
293,Full LASSO,0.9994918359412719,0.05326008595646257,0.875,0.875,1.0,True
294,Full Ridge,0.9822351575102292,0.051789313415248284,0.875,0.6666666666666666,0.8333333333333334,True
294,Reduced Ridge,0.9846229708009445,0.034678525432944245,1.0,0.6666666666666666,0.8333333333333334,True
294,Parsimonious Ridge,0.9847869700541031,0.03701718801745192,0.875,0.5789473684210527,0.8333333333333334,True
294,Full LASSO,0.9889428886556528,0.04362873444917639,1.0,1.0,0.8333333333333334,True
295,Full Ridge,0.9790705407439382,0.07852425866726918,0.875,0.5,0.6923076923076923,True
295,Reduced Ridge,0.9788149469390219,0.0797831918627757,0.875,0.5,0.6923076923076923,True
295,Parsimonious Ridge,0.9792545216110948,0.09013446390557323,0.875,0.5,0.6923076923076923,True
295,Full LASSO,0.9878513878380509,0.05164433242350282,0.875,0.875,1.0,True
296,Full Ridge,0.9988302942354127,0.07052266442522152,0.875,0.5789473684210527,0.8333333333333334,True
296,Reduced Ridge,0.9988186261396474,0.06939556384993625,0.875,1.0,1.0,True
296,Parsimonious Ridge,0.9980056515671992,0.0764028368725338,0.875,0.6666666666666666,0.8333333333333334,True
296,Full LASSO,0.9894559771227074,0.06124634832557797,0.875,0.875,0.8333333333333334,True
297,Full Ridge,0.99904855013388,0.06997119877555111,0.875,0.5,0.6923076923076923,True
297,Reduced Ridge,0.9993298762571358,0.04770347221578688,0.7647058823529411,0.5,0.8333333333333334,True
297,Parsimonious Ridge,0.9991895882414431,0.04917426795860013,0.875,0.6666666666666666,0.8333333333333334,True
297,Full LASSO,0.9984309940589907,0.03578828006135189,1.0,1.0,0.8333333333333334,True
298,Full Ridge,0.9989548511577074,0.057389145468240324,0.875,0.5789473684210527,0.6923076923076923,True
298,Reduced Ridge,0.9989793333229293,0.05256086525494914,0.875,0.875,1.0,True
298,Parsimonious Ridge,0.9988660694504645,0.04773661794803868,0.875,0.7647058823529411,1.0,True
298,Full LASSO,0.9993920444448996,0.05251850927345672,0.875,1.0,0.8333333333333334,True
299,Full Ridge,0.9971430875877486,0.049612477862702016,0.875,0.5789473684210527,0.6923076923076923,True
299,Reduced Ridge,0.9976412736051569,0.041983704753203406,0.875,0.5,0.6923076923076923,True
299,Parsimonious Ridge,0.9978838658176489,0.04417477974910007,0.875,0.875,1.0,True
299,Full LASSO,0.9808479372989546,0.0695001351850634,0.875,0.875,0.8333333333333334,True
300,Full Ridge,0.9977757692447373,0.061469456172023686,1.0,0.5,0.6923076923076923,True
300,Reduced Ridge,0.9979730017349416,0.06479280971450739,1.0,0.6666666666666666,0.8333333333333334,True
300,Parsimonious Ridge,0.9982735385444397,0.07511933434307597,0.875,0.5789473684210527,0.6923076923076923,True
300,Full LASSO,0.9981686248926186,0.057572364220955435,0.875,0.875,0.6923076923076923,True
301,Full Ridge,0.9993321682045183,0.06249738361299849,1.0,0.5789473684210527,0.8333333333333334,True
301,Reduced Ridge,0.999373089883238,0.054928167816096274,0.875,0.875,1.0,True
301,Parsimonious Ridge,0.9990113997503987,0.06023563570857502,1.0,0.5789473684210527,0.8333333333333334,True
301,Full LASSO,0.9978588227398384,0.06076631612182229,0.875,1.0,1.0,True
302,Full Ridge,0.9962065562154998,0.05148786728349679,1.0,1.0,1.0,True
302,Reduced Ridge,0.9992282804804364,0.04485192679648107,1.0,1.0,1.0,True
302,Parsimonious Ridge,0.9994918752653059,0.042188143865147944,0.875,0.6666666666666666,0.6923076923076923,True
302,Full LASSO,0.9911812040613205,0.06306024035584626,0.7647058823529411,0.875,0.8333333333333334,True
303,Full Ridge,0.9992999975976224,0.04972146772564589,1.0,1.0,1.0,True
303,Reduced Ridge,0.9979831696469658,0.0432465792201946,1.0,1.0,1.0,True
303,Parsimonious Ridge,0.9861859747363642,0.044309971674972595,0.875,0.6666666666666666,0.8333333333333334,True
303,Full LASSO,0.9892702611476902,0.056638155669872715,0.7647058823529411,0.875,0.8333333333333334,True
304,Full Ridge,0.99454506105029,0.054888068217028775,1.0,1.0,1.0,True
304,Reduced Ridge,0.9943876667727699,0.05272689374372873,1.0,0.6666666666666666,0.8333333333333334,True
304,Parsimonious Ridge,0.9944610299248945,0.056838977276335564,0.7647058823529411,0.5,0.6923076923076923,True
304,Full LASSO,0.9953389502397636,0.05190868945320107,0.875,1.0,1.0,True
305,Full Ridge,0.9753934028711558,0.042430686883271305,0.875,0.5789473684210527,0.8333333333333334,True
305,Reduced Ridge,0.9750348797928815,0.039491704661899774,0.875,1.0,1.0,True
305,Parsimonious Ridge,0.9747541370744138,0.03990051010292293,1.0,0.7647058823529411,1.0,True
305,Full LASSO,0.9866296594730506,0.04365916796030019,1.0,1.0,0.8333333333333334,True
306,Full Ridge,0.9687303159484888,0.0370141320470549,1.0,1.0,1.0,True
306,Reduced Ridge,0.9684861402087144,0.03665323737751368,1.0,0.6666666666666666,0.8333333333333334,True
306,Parsimonious Ridge,0.9700147440975114,0.04294008533178507,0.7647058823529411,0.6666666666666666,0.8333333333333334,True
306,Full LASSO,0.9970346141165297,0.04178540535866687,0.875,0.875,1.0,True
307,Full Ridge,0.9953072377343885,0.057558752928539056,1.0,1.0,1.0,True
307,Reduced Ridge,0.9960807491400874,0.05791296294568299,0.875,1.0,1.0,True
307,Parsimonious Ridge,0.9987361993774195,0.0658460248140885,0.875,0.7647058823529411,0.6923076923076923,True
307,Full LASSO,0.9901875739792623,0.05798710095331909,0.875,0.875,0.8333333333333334,True
308,Full Ridge,0.9986206227216872,0.05473618372542654,0.875,0.5,0.6923076923076923,True
308,Reduced Ridge,0.9987262606601337,0.05208729229563636,0.7647058823529411,0.5,0.8333333333333334,True
308,Parsimonious Ridge,0.9987674740412478,0.05446320463824538,0.875,0.7647058823529411,1.0,True
308,Full LASSO,0.9968954275726566,0.057805848880290764,1.0,0.875,1.0,True
309,Full Ridge,0.9958338022275687,0.03779404588880391,0.875,0.5789473684210527,0.8333333333333334,True
309,Reduced Ridge,0.9959450866909304,0.051025012840344205,0.875,0.5789473684210527,0.6923076923076923,True
309,Parsimonious Ridge,0.9991914426352345,0.05213594895808823,0.875,0.6666666666666666,0.8333333333333334,True
309,Full LASSO,0.9992258197327283,0.03333831044924969,0.875,0.875,0.8333333333333334,True
310,Full Ridge,0.9964445436973416,0.06410325570725821,1.0,0.6666666666666666,0.8333333333333334,True
310,Reduced Ridge,0.9993141034919673,0.06555368756576196,0.875,0.5789473684210527,0.8333333333333334,True
310,Parsimonious Ridge,0.9968399254567034,0.0695071729715067,0.875,0.6666666666666666,0.6923076923076923,True
310,Full LASSO,0.9978997419700674,0.05433308823781935,0.875,0.875,1.0,True
311,Full Ridge,0.9978805529118868,0.07891198376086946,0.875,0.5,0.6923076923076923,True
311,Reduced Ridge,0.9979501030970023,0.0711239512613432,0.875,0.5,0.6923076923076923,True
311,Parsimonious Ridge,0.9979467901912403,0.07314642967937965,0.7647058823529411,0.5,0.6923076923076923,True
311,Full LASSO,0.9965860480406352,0.05610089023149613,0.875,0.875,0.8333333333333334,True
312,Full Ridge,0.9729353309752251,0.04184578284421475,1.0,1.0,1.0,True
312,Reduced Ridge,0.986575584955499,0.03361325285497961,1.0,0.875,1.0,True
312,Parsimonious Ridge,0.986934837289759,0.036513092661059066,0.875,0.6666666666666666,0.8333333333333334,True
312,Full LASSO,0.9983361689708615,0.045287042049487254,0.875,0.875,1.0,True
313,Full Ridge,0.9979289338375422,0.048915641306268576,1.0,0.5,0.8333333333333334,True
313,Reduced Ridge,0.996564058335395,0.040748812449023356,0.875,0.5,0.8333333333333334,True
313,Parsimonious Ridge,0.9935874229262374,0.04651790431837794,0.875,0.5789473684210527,0.6923076923076923,True
313,Full LASSO,0.9902688210728702,0.04340481917932653,1.0,1.0,0.8333333333333334,True
314,Full Ridge,0.9981060805343221,0.041555772260737214,1.0,0.5789473684210527,0.8333333333333334,True
314,Reduced Ridge,0.9980177155447852,0.04145259832302476,0.875,0.6666666666666666,0.8333333333333334,True
314,Parsimonious Ridge,0.9983365254256871,0.04183986015237014,0.875,0.6666666666666666,0.8333333333333334,True
314,Full LASSO,0.9966320675899198,0.04844650435476595,1.0,0.875,1.0,True
315,Full Ridge,0.9970240730109424,0.055550290725713436,0.875,0.875,1.0,True
315,Reduced Ridge,0.9970887267630134,0.0480245328544039,0.875,0.6666666666666666,0.8333333333333334,True
315,Parsimonious Ridge,0.9968571358979572,0.049906734208861894,1.0,0.5,0.6923076923076923,True
315,Full LASSO,0.9975774846089356,0.043973784428501826,0.875,0.875,0.8333333333333334,True
316,Full Ridge,0.9989089705382874,0.0487210752479261,1.0,0.5789473684210527,0.8333333333333334,True
316,Reduced Ridge,0.9988277730932921,0.04632345516986193,1.0,0.5789473684210527,0.8333333333333334,True
316,Parsimonious Ridge,0.9970849346318896,0.053502082257337956,0.875,0.6666666666666666,0.8333333333333334,True
316,Full LASSO,0.9985829263155238,0.06570618964240008,0.875,0.875,1.0,True
317,Full Ridge,0.9986565854597067,0.043483860303732004,1.0,0.875,1.0,True
317,Reduced Ridge,0.9985807220013467,0.03547218876958697,0.875,0.5,0.8333333333333334,True
317,Parsimonious Ridge,0.9987114255098036,0.03490345550351601,0.875,0.6666666666666666,0.8333333333333334,True
317,Full LASSO,0.9981960018467678,0.03731592882455788,0.875,0.875,0.8333333333333334,True
318,Full Ridge,0.9926988765978233,0.053955447979400405,1.0,0.6666666666666666,0.8333333333333334,True
318,Reduced Ridge,0.9926357855371495,0.057735356724168276,0.875,0.6666666666666666,0.8333333333333334,True
318,Parsimonious Ridge,0.9926513707793504,0.05916523272842637,0.875,0.5789473684210527,0.8333333333333334,True
318,Full LASSO,0.995380243831193,0.04682036914247114,1.0,0.7647058823529411,0.6923076923076923,True
319,Full Ridge,0.99823580475617,0.04789780216716744,0.875,1.0,1.0,True
319,Reduced Ridge,0.9984205982228532,0.0393779743511124,0.875,0.6666666666666666,0.8333333333333334,True
319,Parsimonious Ridge,0.9981125188228783,0.04148103461098677,1.0,0.6666666666666666,0.8333333333333334,True
319,Full LASSO,0.9912660530649685,0.03525615222703517,0.875,0.875,1.0,True
320,Full Ridge,0.9991125371376216,0.05461682514938486,0.875,0.5789473684210527,0.6923076923076923,False
320,Reduced Ridge,0.9987232602926513,0.053642916674580855,0.875,0.5,0.6923076923076923,False
320,Parsimonious Ridge,0.9985503016088159,0.060543845782195536,0.875,0.6666666666666666,0.8333333333333334,True
320,Full LASSO,0.9946457818629579,0.05354649609811043,0.875,0.875,0.8333333333333334,False
321,Full Ridge,0.9957165378651274,0.036839005825241744,0.875,1.0,1.0,True
321,Reduced Ridge,0.9983123766346299,0.03363374538110852,0.875,0.6666666666666666,0.8333333333333334,True
321,Parsimonious Ridge,0.9988241268133653,0.03598999406968963,0.875,0.6666666666666666,0.6923076923076923,True
321,Full LASSO,0.9894589177782516,0.03762384271954364,0.875,0.875,0.8333333333333334,True
322,Full Ridge,0.9660240469869216,0.04954936255195556,1.0,0.36363636363636365,0.5714285714285714,True
322,Reduced Ridge,0.9659434746184851,0.044812929799349026,1.0,0.42857142857142855,0.6923076923076923,True
322,Parsimonious Ridge,0.9658404828374709,0.04657893466905799,0.7647058823529411,0.5,0.8333333333333334,True
322,Full LASSO,0.9885307863797085,0.05588473617966084,0.875,0.875,1.0,True
323,Full Ridge,0.9663742565469634,0.05683937452205721,1.0,0.5,0.6923076923076923,True
323,Reduced Ridge,0.9660079408475883,0.04654117955817268,0.875,0.5789473684210527,0.8333333333333334,True
323,Parsimonious Ridge,0.9653635077512931,0.052166059033389015,0.875,0.6666666666666666,0.8333333333333334,True
323,Full LASSO,0.9979974212971899,0.06825496632349583,0.875,0.875,1.0,True
324,Full Ridge,0.9719440220605353,0.056773332074460954,1.0,1.0,1.0,True
324,Reduced Ridge,0.9716154193135448,0.05001885006859359,1.0,1.0,1.0,True
324,Parsimonious Ridge,0.9734992125389691,0.054580832811474064,0.7647058823529411,0.6666666666666666,0.6923076923076923,True
324,Full LASSO,0.9853548039489918,0.04012416686028121,1.0,0.875,1.0,True
325,Full Ridge,0.9627982352255186,0.04733618356021734,0.875,1.0,1.0,True
325,Reduced Ridge,0.9629060817678066,0.04116163423451362,0.875,0.5789473684210527,0.8333333333333334,True
325,Parsimonious Ridge,0.9618351380995185,0.04080984241004397,0.875,1.0,1.0,True
325,Full LASSO,0.9951327373985766,0.060162087762158326,0.875,0.875,1.0,False
326,Full Ridge,0.9985357789967652,0.047484990033730315,1.0,0.6666666666666666,0.8333333333333334,True
326,Reduced Ridge,0.9985232983014733,0.04326193680456276,1.0,0.6666666666666666,0.8333333333333334,True
326,Parsimonious Ridge,0.9971287733345507,0.04154912152631829,0.875,0.5,0.6923076923076923,True
326,Full LASSO,0.9975777245861033,0.03379725368781555,0.875,1.0,0.8333333333333334,True
327,Full Ridge,0.9554670456408609,0.07629853543703662,0.875,0.5,0.6923076923076923,True
