bootstrap,model,position,feature,feature_label,standardized_coefficient,selected_nonzero
258,Full Ridge,GK,ict_index,ICT,0.002952686538976804,True
258,Full Ridge,GK,selected,Selected,0.1442841224372905,True
258,Full Ridge,GK,starts,Starts,1.2718934950325145,True
258,Full Ridge,DEF,expected_assists,xA,0.11538613800343298,True
258,Full Ridge,DEF,expected_goal_involvements,xGI,0.06433263547108466,True
258,Full Ridge,DEF,expected_goals,xG,-0.015410155510968592,True
258,Full Ridge,DEF,expected_goals_conceded,xGC,-0.020552567480054847,True
258,Full Ridge,DEF,ict_index,ICT,0.3795883428142982,True
258,Full Ridge,DEF,selected,Selected,-0.02057144972806467,True
258,Full Ridge,DEF,starts,Starts,0.4925249578634452,True
258,Full Ridge,MID,expected_assists,xA,0.21545118050143613,True
258,Full Ridge,MID,expected_goal_involvements,xGI,0.15784563930828593,True
258,Full Ridge,MID,expected_goals,xG,0.08326070389859538,True
258,Full Ridge,MID,expected_goals_conceded,xGC,0.2989137006377637,True
258,Full Ridge,MID,ict_index,ICT,0.4535175939747701,True
258,Full Ridge,MID,selected,Selected,0.09396855046586927,True
258,Full Ridge,MID,starts,Starts,0.17246270712798714,True
258,Full Ridge,FWD,expected_assists,xA,0.09045304227181156,True
258,Full Ridge,FWD,expected_goal_involvements,xGI,0.103703352245691,True
258,Full Ridge,FWD,expected_goals,xG,0.09655954496010988,True
258,Full Ridge,FWD,expected_goals_conceded,xGC,0.26975408316746835,True
258,Full Ridge,FWD,ict_index,ICT,0.33869136295593294,True
258,Full Ridge,FWD,selected,Selected,0.2035999533580542,True
258,Full Ridge,FWD,starts,Starts,0.3581755281886864,True
258,Reduced Ridge,GK,expected_goal_involvements,xGI,-0.11018985791085134,True
258,Reduced Ridge,GK,expected_goals_conceded,xGC,-0.13784978090515748,True
258,Reduced Ridge,GK,ict_index,ICT,0.0029499722368587326,True
258,Reduced Ridge,GK,selected,Selected,0.1443324613915963,True
258,Reduced Ridge,GK,starts,Starts,1.271790372305796,True
258,Reduced Ridge,DEF,expected_goal_involvements,xGI,0.10813597732832134,True
258,Reduced Ridge,DEF,expected_goals_conceded,xGC,-0.043980472588335845,True
258,Reduced Ridge,DEF,ict_index,ICT,0.42375208474962006,True
258,Reduced Ridge,DEF,selected,Selected,-0.006710544608912678,True
258,Reduced Ridge,DEF,starts,Starts,0.4972631529689509,True
258,Reduced Ridge,MID,expected_goal_involvements,xGI,0.3176371936470949,True
258,Reduced Ridge,MID,expected_goals_conceded,xGC,0.2932886602910868,True
258,Reduced Ridge,MID,ict_index,ICT,0.567012513980609,True
258,Reduced Ridge,MID,selected,Selected,0.10005956820859467,True
258,Reduced Ridge,MID,starts,Starts,0.16156779654624281,True
258,Reduced Ridge,FWD,expected_goal_involvements,xGI,0.1809989365676806,True
258,Reduced Ridge,FWD,expected_goals_conceded,xGC,0.2755963948929063,True
258,Reduced Ridge,FWD,ict_index,ICT,0.3862579062432083,True
258,Reduced Ridge,FWD,selected,Selected,0.21622349836105811,True
258,Reduced Ridge,FWD,starts,Starts,0.37295422358347163,True
258,Parsimonious Ridge,GK,expected_goal_involvements,xGI,-0.11219385473586982,True
258,Parsimonious Ridge,GK,expected_goals_conceded,xGC,-0.17649755767130673,True
258,Parsimonious Ridge,GK,selected,Selected,0.14251768186008412,True
258,Parsimonious Ridge,GK,starts,Starts,1.3169264889694687,True
258,Parsimonious Ridge,DEF,expected_goal_involvements,xGI,0.29001063612874606,True
258,Parsimonious Ridge,DEF,expected_goals_conceded,xGC,0.017764753930570785,True
258,Parsimonious Ridge,DEF,selected,Selected,0.027506896673733676,True
258,Parsimonious Ridge,DEF,starts,Starts,0.6630542010313071,True
258,Parsimonious Ridge,MID,expected_goal_involvements,xGI,0.6760289515291001,True
258,Parsimonious Ridge,MID,expected_goals_conceded,xGC,0.304409142824765,True
258,Parsimonious Ridge,MID,selected,Selected,0.12483768329646536,True
258,Parsimonious Ridge,MID,starts,Starts,0.3602189006881219,True
258,Parsimonious Ridge,FWD,expected_goal_involvements,xGI,0.39191734423528274,True
258,Parsimonious Ridge,FWD,expected_goals_conceded,xGC,0.307363275621992,True
258,Parsimonious Ridge,FWD,selected,Selected,0.24634602034632935,True
258,Parsimonious Ridge,FWD,starts,Starts,0.4778773531703385,True
258,Full LASSO,GK,expected_assists,xA,0.0,False
258,Full LASSO,GK,expected_goal_involvements,xGI,0.0,False
258,Full LASSO,GK,expected_goals,xG,0.0,False
258,Full LASSO,GK,expected_goals_conceded,xGC,0.0,False
258,Full LASSO,GK,ict_index,ICT,0.0,False
258,Full LASSO,GK,selected,Selected,0.0,False
258,Full LASSO,GK,starts,Starts,0.7263850769219021,True
258,Full LASSO,DEF,expected_assists,xA,0.0,False
258,Full LASSO,DEF,expected_goal_involvements,xGI,0.0,False
258,Full LASSO,DEF,expected_goals,xG,0.0,False
258,Full LASSO,DEF,expected_goals_conceded,xGC,0.0,False
258,Full LASSO,DEF,ict_index,ICT,0.2765752608505971,True
258,Full LASSO,DEF,selected,Selected,0.0,False
258,Full LASSO,DEF,starts,Starts,0.21689725185145237,True
258,Full LASSO,MID,expected_assists,xA,0.04252773096224071,True
258,Full LASSO,MID,expected_goal_involvements,xGI,0.16707495665803024,True
258,Full LASSO,MID,expected_goals,xG,0.0,False
258,Full LASSO,MID,expected_goals_conceded,xGC,0.16806085862273829,True
258,Full LASSO,MID,ict_index,ICT,0.6516335983157818,True
258,Full LASSO,MID,selected,Selected,0.0,False
258,Full LASSO,MID,starts,Starts,0.09890000733939265,True
258,Full LASSO,FWD,expected_assists,xA,0.0,False
258,Full LASSO,FWD,expected_goal_involvements,xGI,0.0,False
258,Full LASSO,FWD,expected_goals,xG,0.0,False
258,Full LASSO,FWD,expected_goals_conceded,xGC,0.0,False
258,Full LASSO,FWD,ict_index,ICT,0.4778617400344419,True
258,Full LASSO,FWD,selected,Selected,0.0,False
258,Full LASSO,FWD,starts,Starts,0.35589641387991255,True
259,Full Ridge,GK,expected_assists,xA,0.062343759150011106,True
259,Full Ridge,GK,expected_goal_involvements,xGI,0.06984881459204557,True
259,Full Ridge,GK,expected_goals,xG,0.1250657430420794,True
259,Full Ridge,GK,expected_goals_conceded,xGC,0.2591037240628024,True
259,Full Ridge,GK,ict_index,ICT,0.18264764123968705,True
259,Full Ridge,GK,selected,Selected,0.05943889173415775,True
259,Full Ridge,GK,starts,Starts,0.6260484919425608,True
259,Full Ridge,DEF,expected_assists,xA,0.02310533915495889,True
259,Full Ridge,DEF,expected_goal_involvements,xGI,-0.010400655888318578,True
259,Full Ridge,DEF,expected_goals,xG,-0.04809113703402421,True
259,Full Ridge,DEF,expected_goals_conceded,xGC,0.024554722992471172,True
259,Full Ridge,DEF,ict_index,ICT,0.5295790686054045,True
259,Full Ridge,DEF,selected,Selected,0.08231123557467701,True
259,Full Ridge,DEF,starts,Starts,0.4331691549881216,True
259,Full Ridge,MID,expected_assists,xA,0.05969609889377137,True
259,Full Ridge,MID,expected_goal_involvements,xGI,0.1263343844538296,True
259,Full Ridge,MID,expected_goals,xG,0.14833116242457084,True
259,Full Ridge,MID,expected_goals_conceded,xGC,0.27156089494815555,True
259,Full Ridge,MID,ict_index,ICT,0.5718822128281844,True
259,Full Ridge,MID,selected,Selected,0.14315449140215689,True
259,Full Ridge,MID,starts,Starts,0.24959093590280884,True
259,Full Ridge,FWD,expected_assists,xA,0.12825000774075992,True
259,Full Ridge,FWD,expected_goal_involvements,xGI,-0.016644542651212877,True
259,Full Ridge,FWD,expected_goals,xG,-0.037260932193717816,True
259,Full Ridge,FWD,expected_goals_conceded,xGC,0.23471563223962352,True
259,Full Ridge,FWD,ict_index,ICT,0.6084468700544147,True
259,Full Ridge,FWD,selected,Selected,0.21842877929971197,True
259,Full Ridge,FWD,starts,Starts,0.28844493549131645,True
259,Reduced Ridge,GK,expected_goal_involvements,xGI,0.12829401078237793,True
259,Reduced Ridge,GK,expected_goals_conceded,xGC,0.21609761591770846,True
259,Reduced Ridge,GK,ict_index,ICT,0.17999106071370932,True
259,Reduced Ridge,GK,selected,Selected,0.06344104666391569,True
259,Reduced Ridge,GK,starts,Starts,0.6814942656847582,True
259,Reduced Ridge,DEF,expected_goal_involvements,xGI,-0.040499871114773815,True
259,Reduced Ridge,DEF,expected_goals_conceded,xGC,0.021999216759092676,True
259,Reduced Ridge,DEF,ict_index,ICT,0.5458095617821168,True
259,Reduced Ridge,DEF,selected,Selected,0.09873695305759167,True
259,Reduced Ridge,DEF,starts,Starts,0.42391971093123015,True
259,Reduced Ridge,MID,expected_goal_involvements,xGI,0.29806112269964524,True
259,Reduced Ridge,MID,expected_goals_conceded,xGC,0.27519430486623625,True
259,Reduced Ridge,MID,ict_index,ICT,0.5999616915910948,True
259,Reduced Ridge,MID,selected,Selected,0.14301373473449647,True
259,Reduced Ridge,MID,starts,Starts,0.23494400290838507,True
259,Reduced Ridge,FWD,expected_goal_involvements,xGI,-0.010168664127462293,True
259,Reduced Ridge,FWD,expected_goals_conceded,xGC,0.2562496829091377,True
259,Reduced Ridge,FWD,ict_index,ICT,0.6126950951187701,True
259,Reduced Ridge,FWD,selected,Selected,0.21989151191165662,True
259,Reduced Ridge,FWD,starts,Starts,0.31899050087544284,True
259,Parsimonious Ridge,GK,expected_goal_involvements,xGI,0.13362055496774605,True
259,Parsimonious Ridge,GK,expected_goals_conceded,xGC,0.28717290252289185,True
259,Parsimonious Ridge,GK,selected,Selected,0.06539929642452345,True
259,Parsimonious Ridge,GK,starts,Starts,0.7840612771858364,True
259,Parsimonious Ridge,DEF,expected_goal_involvements,xGI,0.21968669635252494,True
259,Parsimonious Ridge,DEF,expected_goals_conceded,xGC,0.09499649031614389,True
259,Parsimonious Ridge,DEF,selected,Selected,0.15592461501966542,True
259,Parsimonious Ridge,DEF,starts,Starts,0.6185941091212234,True
259,Parsimonious Ridge,MID,expected_goal_involvements,xGI,0.6807913406862052,True
259,Parsimonious Ridge,MID,expected_goals_conceded,xGC,0.2807060055044853,True
259,Parsimonious Ridge,MID,selected,Selected,0.16335985580406037,True
259,Parsimonious Ridge,MID,starts,Starts,0.44848993632224843,True
259,Parsimonious Ridge,FWD,expected_goal_involvements,xGI,0.3142423128548529,True
259,Parsimonious Ridge,FWD,expected_goals_conceded,xGC,0.33484349243397654,True
259,Parsimonious Ridge,FWD,selected,Selected,0.25790154717141545,True
259,Parsimonious Ridge,FWD,starts,Starts,0.48285252085863506,True
259,Full LASSO,GK,expected_assists,xA,0.0,False
259,Full LASSO,GK,expected_goal_involvements,xGI,0.0,False
259,Full LASSO,GK,expected_goals,xG,0.0,False
259,Full LASSO,GK,expected_goals_conceded,xGC,0.0,False
259,Full LASSO,GK,ict_index,ICT,0.011774093695603248,True
259,Full LASSO,GK,selected,Selected,0.0,False
259,Full LASSO,GK,starts,Starts,0.692675712139158,True
259,Full LASSO,DEF,expected_assists,xA,0.0,False
259,Full LASSO,DEF,expected_goal_involvements,xGI,0.0,False
259,Full LASSO,DEF,expected_goals,xG,0.0,False
259,Full LASSO,DEF,expected_goals_conceded,xGC,0.0,False
259,Full LASSO,DEF,ict_index,ICT,0.3707147242811822,True
259,Full LASSO,DEF,selected,Selected,0.0,False
259,Full LASSO,DEF,starts,Starts,0.15675759256062485,True
259,Full LASSO,MID,expected_assists,xA,0.0,False
259,Full LASSO,MID,expected_goal_involvements,xGI,0.20098955993719367,True
259,Full LASSO,MID,expected_goals,xG,0.0,False
259,Full LASSO,MID,expected_goals_conceded,xGC,0.14143272238266963,True
259,Full LASSO,MID,ict_index,ICT,0.6975973184764124,True
259,Full LASSO,MID,selected,Selected,0.0,False
259,Full LASSO,MID,starts,Starts,0.17593306570503972,True
259,Full LASSO,FWD,expected_assists,xA,0.0,False
259,Full LASSO,FWD,expected_goal_involvements,xGI,0.0,False
259,Full LASSO,FWD,expected_goals,xG,0.0,False
259,Full LASSO,FWD,expected_goals_conceded,xGC,0.0,False
259,Full LASSO,FWD,ict_index,ICT,0.6888227058481062,True
259,Full LASSO,FWD,selected,Selected,0.0,False
259,Full LASSO,FWD,starts,Starts,0.13049410737386202,True
260,Full Ridge,GK,expected_assists,xA,-0.00596066908846465,True
260,Full Ridge,GK,expected_goal_involvements,xGI,-0.005960669088462202,True
260,Full Ridge,GK,expected_goals,xG,0.0,False
260,Full Ridge,GK,expected_goals_conceded,xGC,-0.1954272779724826,True
260,Full Ridge,GK,ict_index,ICT,0.15917613810656936,True
260,Full Ridge,GK,selected,Selected,0.12237980390376534,True
260,Full Ridge,GK,starts,Starts,1.062399381426172,True
260,Full Ridge,DEF,expected_assists,xA,-0.0015394035335883755,True
260,Full Ridge,DEF,expected_goal_involvements,xGI,-0.022555999820735615,True
260,Full Ridge,DEF,expected_goals,xG,-0.03701015964574938,True
260,Full Ridge,DEF,expected_goals_conceded,xGC,0.07062922988594518,True
260,Full Ridge,DEF,ict_index,ICT,0.3580315290882706,True
260,Full Ridge,DEF,selected,Selected,0.13710631179624527,True
260,Full Ridge,DEF,starts,Starts,0.5096292784758021,True
260,Full Ridge,MID,expected_assists,xA,-0.03614299652633479,True
260,Full Ridge,MID,expected_goal_involvements,xGI,0.09575905735748455,True
260,Full Ridge,MID,expected_goals,xG,0.1679664991490236,True
260,Full Ridge,MID,expected_goals_conceded,xGC,0.13910387710495725,True
260,Full Ridge,MID,ict_index,ICT,0.4331219944973581,True
260,Full Ridge,MID,selected,Selected,0.1693565290389895,True
260,Full Ridge,MID,starts,Starts,0.49117742789552954,True
260,Full Ridge,FWD,expected_assists,xA,0.1472759849733691,True
260,Full Ridge,FWD,expected_goal_involvements,xGI,0.03597523706697681,True
260,Full Ridge,FWD,expected_goals,xG,0.006502720426556791,True
260,Full Ridge,FWD,expected_goals_conceded,xGC,0.2814122278066109,True
260,Full Ridge,FWD,ict_index,ICT,0.4529928464628354,True
260,Full Ridge,FWD,selected,Selected,0.23857784272216864,True
260,Full Ridge,FWD,starts,Starts,0.2984286375735978,True
260,Reduced Ridge,GK,expected_goal_involvements,xGI,-0.011883254268605767,True
260,Reduced Ridge,GK,expected_goals_conceded,xGC,-0.19541672911392155,True
260,Reduced Ridge,GK,ict_index,ICT,0.1591740224590054,True
260,Reduced Ridge,GK,selected,Selected,0.12238204098529948,True
260,Reduced Ridge,GK,starts,Starts,1.062375673439682,True
260,Reduced Ridge,DEF,expected_goal_involvements,xGI,-0.0525935200258521,True
260,Reduced Ridge,DEF,expected_goals_conceded,xGC,0.06904836324259137,True
260,Reduced Ridge,DEF,ict_index,ICT,0.3624298396877335,True
260,Reduced Ridge,DEF,selected,Selected,0.1432148058138246,True
260,Reduced Ridge,DEF,starts,Starts,0.5049594818162675,True
260,Reduced Ridge,MID,expected_goal_involvements,xGI,0.2507532726897104,True
260,Reduced Ridge,MID,expected_goals_conceded,xGC,0.13209849323125586,True
260,Reduced Ridge,MID,ict_index,ICT,0.4013016839263187,True
260,Reduced Ridge,MID,selected,Selected,0.17040407986006795,True
260,Reduced Ridge,MID,starts,Starts,0.49736550926194234,True
260,Reduced Ridge,FWD,expected_goal_involvements,xGI,0.07825065505200753,True
260,Reduced Ridge,FWD,expected_goals_conceded,xGC,0.29678587438432835,True
260,Reduced Ridge,FWD,ict_index,ICT,0.47828819916948445,True
260,Reduced Ridge,FWD,selected,Selected,0.2539669955008633,True
260,Reduced Ridge,FWD,starts,Starts,0.319113405753535,True
260,Parsimonious Ridge,GK,expected_goal_involvements,xGI,-0.01437140712155769,True
260,Parsimonious Ridge,GK,expected_goals_conceded,xGC,-0.12620791329335554,True
260,Parsimonious Ridge,GK,selected,Selected,0.12347982920040305,True
260,Parsimonious Ridge,GK,starts,Starts,1.1505454281225709,True
260,Parsimonious Ridge,DEF,expected_goal_involvements,xGI,0.11021620941957538,True
260,Parsimonious Ridge,DEF,expected_goals_conceded,xGC,0.1319708896646267,True
260,Parsimonious Ridge,DEF,selected,Selected,0.16442943496817863,True
260,Parsimonious Ridge,DEF,starts,Starts,0.6365527290826737,True
260,Parsimonious Ridge,MID,expected_goal_involvements,xGI,0.48989059450676004,True
260,Parsimonious Ridge,MID,expected_goals_conceded,xGC,0.1225252265567718,True
260,Parsimonious Ridge,MID,selected,Selected,0.19950073518581124,True
260,Parsimonious Ridge,MID,starts,Starts,0.6586980541762385,True
260,Parsimonious Ridge,FWD,expected_goal_involvements,xGI,0.3148955456357797,True
260,Parsimonious Ridge,FWD,expected_goals_conceded,xGC,0.3646252469477198,True
260,Parsimonious Ridge,FWD,selected,Selected,0.289052599846562,True
260,Parsimonious Ridge,FWD,starts,Starts,0.43743281236397313,True
260,Full LASSO,GK,expected_assists,xA,0.0,False
260,Full LASSO,GK,expected_goal_involvements,xGI,0.0,False
260,Full LASSO,GK,expected_goals,xG,0.0,False
260,Full LASSO,GK,expected_goals_conceded,xGC,0.0,False
260,Full LASSO,GK,ict_index,ICT,0.0,False
260,Full LASSO,GK,selected,Selected,0.0,False
260,Full LASSO,GK,starts,Starts,0.6246535719275582,True
260,Full LASSO,DEF,expected_assists,xA,0.0,False
260,Full LASSO,DEF,expected_goal_involvements,xGI,0.0,False
260,Full LASSO,DEF,expected_goals,xG,0.0,False
260,Full LASSO,DEF,expected_goals_conceded,xGC,0.0,False
260,Full LASSO,DEF,ict_index,ICT,0.12387227244916683,True
260,Full LASSO,DEF,selected,Selected,0.0,False
260,Full LASSO,DEF,starts,Starts,0.35130513134400737,True
260,Full LASSO,MID,expected_assists,xA,0.0,False
260,Full LASSO,MID,expected_goal_involvements,xGI,0.05016322715425529,True
260,Full LASSO,MID,expected_goals,xG,0.08784598562087303,True
260,Full LASSO,MID,expected_goals_conceded,xGC,0.00802442810628996,True
260,Full LASSO,MID,ict_index,ICT,0.5479221553381398,True
260,Full LASSO,MID,selected,Selected,0.02365274089837853,True
260,Full LASSO,MID,starts,Starts,0.4255678171335096,True
260,Full LASSO,FWD,expected_assists,xA,0.0,False
260,Full LASSO,FWD,expected_goal_involvements,xGI,0.0,False
260,Full LASSO,FWD,expected_goals,xG,0.0,False
260,Full LASSO,FWD,expected_goals_conceded,xGC,0.05974122017345134,True
260,Full LASSO,FWD,ict_index,ICT,0.5839565654581155,True
260,Full LASSO,FWD,selected,Selected,0.0,False
260,Full LASSO,FWD,starts,Starts,0.21279354389788013,True
261,Full Ridge,GK,expected_assists,xA,-0.005451365417509511,True
261,Full Ridge,GK,expected_goal_involvements,xGI,0.013610417965229197,True
261,Full Ridge,GK,expected_goals,xG,0.16239411311480625,True
261,Full Ridge,GK,expected_goals_conceded,xGC,0.11388783274447284,True
261,Full Ridge,GK,ict_index,ICT,0.030556321695198178,True
261,Full Ridge,GK,selected,Selected,0.12201713435206664,True
261,Full Ridge,GK,starts,Starts,0.9613579991683945,True
261,Full Ridge,DEF,expected_assists,xA,0.026475104328621837,True
261,Full Ridge,DEF,expected_goal_involvements,xGI,0.012364500393549605,True
261,Full Ridge,DEF,expected_goals,xG,-0.013975799379444506,True
261,Full Ridge,DEF,expected_goals_conceded,xGC,-0.09292029960608134,True
261,Full Ridge,DEF,ict_index,ICT,0.6024702042980954,True
261,Full Ridge,DEF,selected,Selected,0.03306779738039287,True
261,Full Ridge,DEF,starts,Starts,0.5880444888717655,True
261,Full Ridge,MID,expected_assists,xA,0.12295795394733736,True
261,Full Ridge,MID,expected_goal_involvements,xGI,0.05734120405389064,True
261,Full Ridge,MID,expected_goals,xG,0.00638669783020659,True
261,Full Ridge,MID,expected_goals_conceded,xGC,0.2951577574470806,True
261,Full Ridge,MID,ict_index,ICT,0.5745809057568114,True
261,Full Ridge,MID,selected,Selected,0.22152396445841988,True
261,Full Ridge,MID,starts,Starts,0.2586563081872345,True
261,Full Ridge,FWD,expected_assists,xA,0.1610386848965927,True
261,Full Ridge,FWD,expected_goal_involvements,xGI,0.10237282478883289,True
261,Full Ridge,FWD,expected_goals,xG,0.08197302142801512,True
261,Full Ridge,FWD,expected_goals_conceded,xGC,0.2402553283566211,True
261,Full Ridge,FWD,ict_index,ICT,0.4008031564114806,True
261,Full Ridge,FWD,selected,Selected,0.23387627193300903,True
261,Full Ridge,FWD,starts,Starts,0.36026062319604285,True
261,Reduced Ridge,GK,expected_goal_involvements,xGI,0.017262544969912183,True
261,Reduced Ridge,GK,expected_goals_conceded,xGC,0.07130113143497846,True
261,Reduced Ridge,GK,ict_index,ICT,0.03752073307338603,True
261,Reduced Ridge,GK,selected,Selected,0.12417082690906847,True
261,Reduced Ridge,GK,starts,Starts,1.0120508327560045,True
261,Reduced Ridge,DEF,expected_goal_involvements,xGI,0.016091462590399546,True
261,Reduced Ridge,DEF,expected_goals_conceded,xGC,-0.09473251388678344,True
261,Reduced Ridge,DEF,ict_index,ICT,0.610420131776412,True
261,Reduced Ridge,DEF,selected,Selected,0.03953226919463444,True
261,Reduced Ridge,DEF,starts,Starts,0.5850535346033261,True
261,Reduced Ridge,MID,expected_goal_involvements,xGI,0.08527580587278238,True
261,Reduced Ridge,MID,expected_goals_conceded,xGC,0.28261335664107023,True
261,Reduced Ridge,MID,ict_index,ICT,0.6786632155664705,True
261,Reduced Ridge,MID,selected,Selected,0.21893845977837553,True
261,Reduced Ridge,MID,starts,Starts,0.2525431333516267,True
261,Reduced Ridge,FWD,expected_goal_involvements,xGI,0.177255787975677,True
261,Reduced Ridge,FWD,expected_goals_conceded,xGC,0.2815613444397058,True
261,Reduced Ridge,FWD,ict_index,ICT,0.44617589427973336,True
261,Reduced Ridge,FWD,selected,Selected,0.25263765386473674,True
261,Reduced Ridge,FWD,starts,Starts,0.37632303905408093,True
261,Parsimonious Ridge,GK,expected_goal_involvements,xGI,0.015523363325465908,True
261,Parsimonious Ridge,GK,expected_goals_conceded,xGC,0.0751225337845323,True
261,Parsimonious Ridge,GK,selected,Selected,0.12055114897378148,True
261,Parsimonious Ridge,GK,starts,Starts,1.049959564961291,True
261,Parsimonious Ridge,DEF,expected_goal_involvements,xGI,0.3138881140989846,True
261,Parsimonious Ridge,DEF,expected_goals_conceded,xGC,-0.029262507933741966,True
261,Parsimonious Ridge,DEF,selected,Selected,0.09312032118456641,True
261,Parsimonious Ridge,DEF,starts,Starts,0.8108729762954728,True
261,Parsimonious Ridge,MID,expected_goal_involvements,xGI,0.511258405640264,True
261,Parsimonious Ridge,MID,expected_goals_conceded,xGC,0.2846550074529224,True
261,Parsimonious Ridge,MID,selected,Selected,0.23869079744800825,True
261,Parsimonious Ridge,MID,starts,Starts,0.5141507543777928,True
261,Parsimonious Ridge,FWD,expected_goal_involvements,xGI,0.41778374560737586,True
261,Parsimonious Ridge,FWD,expected_goals_conceded,xGC,0.3435767635963669,True
261,Parsimonious Ridge,FWD,selected,Selected,0.28081248920008284,True
261,Parsimonious Ridge,FWD,starts,Starts,0.48644579152502365,True
261,Full LASSO,GK,expected_assists,xA,0.0,False
261,Full LASSO,GK,expected_goal_involvements,xGI,0.0,False
261,Full LASSO,GK,expected_goals,xG,0.0,False
261,Full LASSO,GK,expected_goals_conceded,xGC,0.0,False
261,Full LASSO,GK,ict_index,ICT,0.0,False
261,Full LASSO,GK,selected,Selected,0.0,False
261,Full LASSO,GK,starts,Starts,0.7431780817908976,True
261,Full LASSO,DEF,expected_assists,xA,0.0,False
261,Full LASSO,DEF,expected_goal_involvements,xGI,0.0,False
261,Full LASSO,DEF,expected_goals,xG,0.0,False
261,Full LASSO,DEF,expected_goals_conceded,xGC,0.0,False
261,Full LASSO,DEF,ict_index,ICT,0.4330202756343998,True
261,Full LASSO,DEF,selected,Selected,0.0,False
261,Full LASSO,DEF,starts,Starts,0.24383599519629662,True
261,Full LASSO,MID,expected_assists,xA,0.0,False
261,Full LASSO,MID,expected_goal_involvements,xGI,0.0,False
261,Full LASSO,MID,expected_goals,xG,0.0,False
261,Full LASSO,MID,expected_goals_conceded,xGC,0.12968538804729537,True
261,Full LASSO,MID,ict_index,ICT,0.8027274796197752,True
261,Full LASSO,MID,selected,Selected,0.05250401177945431,True
261,Full LASSO,MID,starts,Starts,0.18977833820695603,True
261,Full LASSO,FWD,expected_assists,xA,0.0,False
261,Full LASSO,FWD,expected_goal_involvements,xGI,0.0,False
261,Full LASSO,FWD,expected_goals,xG,0.0,False
261,Full LASSO,FWD,expected_goals_conceded,xGC,0.0,False
261,Full LASSO,FWD,ict_index,ICT,0.6148027228332541,True
261,Full LASSO,FWD,selected,Selected,0.0,False
261,Full LASSO,FWD,starts,Starts,0.3141874696487805,True
262,Full Ridge,GK,expected_assists,xA,0.0049134368336769966,True
262,Full Ridge,GK,expected_goal_involvements,xGI,0.004913436833674578,True
262,Full Ridge,GK,expected_goals,xG,0.0,False
262,Full Ridge,GK,expected_goals_conceded,xGC,-0.15087733493842567,True
262,Full Ridge,GK,ict_index,ICT,0.11169598083031959,True
262,Full Ridge,GK,selected,Selected,0.17329795249289504,True
262,Full Ridge,GK,starts,Starts,0.9662033074016583,True
262,Full Ridge,DEF,expected_assists,xA,0.07284690561133549,True
262,Full Ridge,DEF,expected_goal_involvements,xGI,0.057507854843900495,True
262,Full Ridge,DEF,expected_goals,xG,0.0151536839860015,True
262,Full Ridge,DEF,expected_goals_conceded,xGC,0.022421693039810262,True
262,Full Ridge,DEF,ict_index,ICT,0.3371961625274347,True
262,Full Ridge,DEF,selected,Selected,-0.03458780047824936,True
262,Full Ridge,DEF,starts,Starts,0.4880766600352074,True
262,Full Ridge,MID,expected_assists,xA,0.19081506812417448,True
262,Full Ridge,MID,expected_goal_involvements,xGI,0.13475342906562493,True
262,Full Ridge,MID,expected_goals,xG,0.06983278444577432,True
262,Full Ridge,MID,expected_goals_conceded,xGC,0.3568463920068818,True
262,Full Ridge,MID,ict_index,ICT,0.3850658701240678,True
262,Full Ridge,MID,selected,Selected,0.07893402831614549,True
262,Full Ridge,MID,starts,Starts,0.23819748145774636,True
262,Full Ridge,FWD,expected_assists,xA,0.1895184921349915,True
262,Full Ridge,FWD,expected_goal_involvements,xGI,0.05196725355128167,True
262,Full Ridge,FWD,expected_goals,xG,0.010211636613569663,True
262,Full Ridge,FWD,expected_goals_conceded,xGC,0.34154662547899045,True
262,Full Ridge,FWD,ict_index,ICT,0.4332219953000937,True
262,Full Ridge,FWD,selected,Selected,0.2512822472774415,True
262,Full Ridge,FWD,starts,Starts,0.37031311847022086,True
262,Reduced Ridge,GK,expected_goal_involvements,xGI,0.00979637251763086,True
262,Reduced Ridge,GK,expected_goals_conceded,xGC,-0.15088399741235403,True
262,Reduced Ridge,GK,ict_index,ICT,0.11170330377351748,True
262,Reduced Ridge,GK,selected,Selected,0.17329929010798348,True
262,Reduced Ridge,GK,starts,Starts,0.9662135575545139,True
262,Reduced Ridge,DEF,expected_goal_involvements,xGI,0.11196975050879443,True
262,Reduced Ridge,DEF,expected_goals_conceded,xGC,0.019115539824490248,True
262,Reduced Ridge,DEF,ict_index,ICT,0.3563241253481377,True
262,Reduced Ridge,DEF,selected,Selected,-0.03062971524704942,True
262,Reduced Ridge,DEF,starts,Starts,0.48582481920054715,True
262,Reduced Ridge,MID,expected_goal_involvements,xGI,0.29741638719044433,True
262,Reduced Ridge,MID,expected_goals_conceded,xGC,0.3585079384995601,True
262,Reduced Ridge,MID,ict_index,ICT,0.47181541423208906,True
262,Reduced Ridge,MID,selected,Selected,0.07116577507296909,True
262,Reduced Ridge,MID,starts,Starts,0.2255293091905105,True
262,Reduced Ridge,FWD,expected_goal_involvements,xGI,0.10336792367697244,True
262,Reduced Ridge,FWD,expected_goals_conceded,xGC,0.3600709850024384,True
262,Reduced Ridge,FWD,ict_index,ICT,0.4768869492582652,True
262,Reduced Ridge,FWD,selected,Selected,0.2608368814730292,True
262,Reduced Ridge,FWD,starts,Starts,0.3943592367973566,True
