series,name,objective_coefficient,bench_forecast,xi_cap
Weighted Avg.,Norberto Murara Neto,3.123076923076923,3.123076923076923,83.5
Weighted Avg.,Nuno Varela Tavares,0.6837606837606838,0.6837606837606838,83.5
Weighted Avg.,Nélson Cabral Semedo,2.358974358974359,2.358974358974359,83.5
Weighted Avg.,Odsonne Edouard,1.7179487179487178,1.7179487179487178,83.5
Weighted Avg.,Odysseas Vlachodimos,0.3715415019762846,0.3715415019762846,83.5
Weighted Avg.,Oleksandr Zinchenko,3.0626780626780628,3.0626780626780628,83.5
Weighted Avg.,Oliver Arblaster,0.0,0.0,83.5
Weighted Avg.,Oliver McBurnie,1.754985754985755,1.754985754985755,83.5
Weighted Avg.,Oliver Norwood,1.3133903133903133,1.3133903133903133,83.5
Weighted Avg.,Oliver Scarles,0.0,0.0,83.5
Weighted Avg.,Oliver Skipp,0.7415384615384616,0.7415384615384616,83.5
Weighted Avg.,Oliwier Zych,0.0,0.0,83.5
Weighted Avg.,Ollie Harrison,0.0,0.0,83.5
Weighted Avg.,Ollie Watkins,6.780626780626781,6.780626780626781,83.5
Weighted Avg.,Olu Aina,1.0427350427350428,1.0427350427350428,83.5
Weighted Avg.,Omar Richards,0.0,0.0,83.5
Weighted Avg.,Omari Forson,0.3247863247863248,0.3247863247863248,83.5
Weighted Avg.,Omari Kellyman,0.0,0.0,83.5
Weighted Avg.,Orel Mangala,1.2507122507122508,1.2507122507122508,83.5
Weighted Avg.,Oscar Bobb,0.9971509971509972,0.9971509971509972,83.5
Weighted Avg.,Owen Beck,0.047619047619047616,0.047619047619047616,83.5
Weighted Avg.,Owen Dodgson,0.0,0.0,83.5
Weighted Avg.,Owen Hesketh,0.0,0.0,83.5
Weighted Avg.,Pablo Fornals Malla,0.6438746438746439,0.6438746438746439,83.5
Weighted Avg.,Pablo Sarabia,3.6866096866096867,3.6866096866096867,83.5
Weighted Avg.,Pape Matar Sarr,2.436923076923077,2.436923076923077,83.5
Weighted Avg.,Pascal Groß,5.356125356125356,5.356125356125356,83.5
Weighted Avg.,Pau Torres,1.9002849002849003,1.9002849002849003,83.5
Weighted Avg.,Paul Dummett,0.037037037037037035,0.037037037037037035,83.5
Weighted Avg.,Pedro Lomba Neto,2.8803418803418803,2.8803418803418803,83.5
Weighted Avg.,Pedro Porro,3.1969230769230768,3.1969230769230768,83.5
Weighted Avg.,Pelly Ruddock Mpanzu,0.8738461538461538,0.8738461538461538,83.5
Weighted Avg.,Pervis Estupiñán,1.5327635327635327,1.5327635327635327,83.5
Weighted Avg.,Phil Foden,6.002849002849003,6.002849002849003,83.5
Weighted Avg.,Philip Billing,1.5076923076923077,1.5076923076923077,83.5
Weighted Avg.,Philippe Coutinho Correia,0.008547008547008548,0.008547008547008548,83.5
Weighted Avg.,Pierre-Emerick Aubameyang,0.0,0.0,83.5
Weighted Avg.,Pierre-Emile Højbjerg,1.2646153846153847,1.2646153846153847,83.5
Weighted Avg.,Radek Vítek,0.0,0.0,83.5
Weighted Avg.,Radu Dragusin,0.4,0.4,83.5
Weighted Avg.,Raheem Sterling,3.5446153846153847,3.5446153846153847,83.5
Weighted Avg.,Raphaël Varane,1.0797720797720798,1.0797720797720798,83.5
Weighted Avg.,Rasmus Højlund,4.196581196581197,4.196581196581197,83.5
Weighted Avg.,Rayan Aït-Nouri,2.4358974358974357,2.4358974358974357,83.5
Weighted Avg.,Raúl Jiménez,2.0598290598290596,2.0598290598290596,83.5
Weighted Avg.,Reece Burke,0.7569230769230769,0.7569230769230769,83.5
Weighted Avg.,Reece James,0.2553846153846154,0.2553846153846154,83.5
Weighted Avg.,Reiss Nelson,0.5413105413105413,0.5413105413105413,83.5
Weighted Avg.,Remi Matthews,0.045584045584045586,0.045584045584045586,83.5
Weighted Avg.,Remo Freuler,0.0,0.0,83.5
Weighted Avg.,Reuell Walters,0.0,0.0,83.5
Weighted Avg.,Rhian Brewster,0.4074074074074074,0.4074074074074074,83.5
Weighted Avg.,Rhys Bennett,0.0,0.0,83.5
Weighted Avg.,Rhys Norrington-Davies,0.11965811965811966,0.11965811965811966,83.5
Weighted Avg.,Richarlison de Andrade,5.2153846153846155,5.2153846153846155,83.5
Weighted Avg.,Richie Laryea,0.0,0.0,83.5
Weighted Avg.,Rico Henry,0.08262108262108261,0.08262108262108261,83.5
Weighted Avg.,Rico Lewis,1.0256410256410255,1.0256410256410255,83.5
Weighted Avg.,Riyad Mahrez,0.0,0.0,83.5
Weighted Avg.,Rob Holding,0.0,0.0,83.5
Weighted Avg.,Robert Sánchez,1.5323076923076924,1.5323076923076924,83.5
Weighted Avg.,Robin Olsen,0.017094017094017096,0.017094017094017096,83.5
Weighted Avg.,Rodrigo Bentancur,0.9876923076923076,0.9876923076923076,83.5
Weighted Avg.,Rodrigo Duarte Ribeiro,0.1,0.1,83.5
Weighted Avg.,Rodrigo Hernandez,3.888888888888889,3.888888888888889,83.5
Weighted Avg.,Rodrigo Muniz Carvalho,2.6153846153846154,2.6153846153846154,83.5
Weighted Avg.,Romain Faivre,0.5333333333333333,0.5333333333333333,83.5
Weighted Avg.,Romelu Lukaku Bolingoli,0.0,0.0,83.5
Weighted Avg.,Roméo Lavia,0.06,0.06,83.5
Weighted Avg.,Ronnie Stutter,0.0,0.0,83.5
Weighted Avg.,Ross Barkley,3.513846153846154,3.513846153846154,83.5
Weighted Avg.,Ryan Christie,2.1538461538461537,2.1538461538461537,83.5
Weighted Avg.,Ryan Fraser,0.0,0.0,83.5
Weighted Avg.,Ryan Fredericks,0.0,0.0,83.5
Weighted Avg.,Ryan Giles,0.35384615384615387,0.35384615384615387,83.5
Weighted Avg.,Ryan Gravenberch,1.233201581027668,1.233201581027668,83.5
Weighted Avg.,Ryan Oné,0.011695906432748537,0.011695906432748537,83.5
Weighted Avg.,Ryan Sessegnon,0.0,0.0,83.5
Weighted Avg.,Ryan Trevitt,0.0,0.0,83.5
Weighted Avg.,Ryan Yates,1.2962962962962963,1.2962962962962963,83.5
Weighted Avg.,Rúben Gato Alves Dias,2.41025641025641,2.41025641025641,83.5
Weighted Avg.,Rúnar Alex Rúnarsson,0.0,0.0,83.5
Weighted Avg.,Sam Curtis,0.0,0.0,83.5
Weighted Avg.,Sam Johnstone,1.8717948717948718,1.8717948717948718,83.5
Weighted Avg.,Sam Proctor,0.0,0.0,83.5
Weighted Avg.,Sam Surridge,0.0,0.0,83.5
Weighted Avg.,Saman Ghoddos,0.9094202898550725,0.9094202898550725,83.5
Weighted Avg.,Samuel Bastien,0.0,0.0,83.5
Weighted Avg.,Sander Berge,1.8945868945868947,1.8945868945868947,83.5
Weighted Avg.,Sandro Tonali,0.16809116809116809,0.16809116809116809,83.5
Weighted Avg.,Santiago Bueno,0.20652173913043478,0.20652173913043478,83.5
Weighted Avg.,Sasa Kalajdzic,0.5413105413105413,0.5413105413105413,83.5
Weighted Avg.,Saïd Benrahma,0.4045584045584046,0.4045584045584046,83.5
Weighted Avg.,Saša Lukić,0.5498575498575499,0.5498575498575499,83.5
Weighted Avg.,Scott Carson,0.0,0.0,83.5
Weighted Avg.,Scott McKenna,0.1225071225071225,0.1225071225071225,83.5
Weighted Avg.,Scott McTominay,3.336182336182336,3.336182336182336,83.5
Weighted Avg.,Scott Twine,0.0,0.0,83.5
Weighted Avg.,Seamus Coleman,0.7378917378917379,0.7378917378917379,83.5
Weighted Avg.,Sean Longstaff,2.868945868945869,2.868945868945869,83.5
Weighted Avg.,Sepp van den Berg,0.0,0.0,83.5
Weighted Avg.,Serge Aurier,0.41595441595441596,0.41595441595441596,83.5
Weighted Avg.,Sergi Canós Tenés,0.0,0.0,83.5
Weighted Avg.,Sergio Gómez,0.11965811965811966,0.11965811965811966,83.5
Weighted Avg.,Sergio Reguilón,1.6534391534391535,1.6534391534391535,83.5
Weighted Avg.,Shandon Baptiste,0.7008547008547008,0.7008547008547008,83.5
Weighted Avg.,Shea Charles,0.0,0.0,83.5
Weighted Avg.,Shola Shoretire,0.0,0.0,83.5
Weighted Avg.,Simon Adingra,2.8233618233618234,2.8233618233618234,83.5
Weighted Avg.,Siriki Dembélé,0.0,0.0,83.5
Weighted Avg.,Sofyan Amrabat,0.6126482213438735,0.6126482213438735,83.5
Weighted Avg.,Solly March,0.38746438746438744,0.38746438746438744,83.5
Weighted Avg.,Son Heung-min,4.876923076923077,4.876923076923077,83.5
Weighted Avg.,Stefan Bajcetic,0.0,0.0,83.5
Weighted Avg.,Stefan Ortega Moreno,0.16524216524216523,0.16524216524216523,83.5
Weighted Avg.,Steve Cook,0.0,0.0,83.5
Weighted Avg.,Steven Alzate,0.0,0.0,83.5
Weighted Avg.,Steven Benda,0.0,0.0,83.5
Weighted Avg.,Sven Botman,1.1851851851851851,1.1851851851851851,83.5
Weighted Avg.,Sydie Peck,0.015151515151515152,0.015151515151515152,83.5
Weighted Avg.,Tahith Chong,1.5876923076923077,1.5876923076923077,83.5
Weighted Avg.,Taiwo Awoniyi,1.9686609686609686,1.9686609686609686,83.5
Weighted Avg.,Takehiro Tomiyasu,1.1994301994301995,1.1994301994301995,83.5
Weighted Avg.,Tanguy Ndombélé Alvaro,0.0,0.0,83.5
Weighted Avg.,Tariq Lamptey,1.1851851851851851,1.1851851851851851,83.5
Weighted Avg.,Tawanda Chirewa,0.08791208791208792,0.08791208791208792,83.5
Weighted Avg.,Tayo Adaramola,0.0,0.0,83.5
Weighted Avg.,Teden Mengi,1.2222222222222223,1.2222222222222223,83.5
Weighted Avg.,Terence Kongolo,0.0,0.0,83.5
Weighted Avg.,Thiago Alcántara do Nascimento,0.06552706552706553,0.06552706552706553,83.5
Weighted Avg.,Thiago Emiliano da Silva,2.5015384615384617,2.5015384615384617,83.5
Weighted Avg.,Thilo Kehrer,0.017094017094017096,0.017094017094017096,83.5
Weighted Avg.,Thomas Cannon,0.008547008547008548,0.008547008547008548,83.5
Weighted Avg.,Thomas Kaminski,2.667692307692308,2.667692307692308,83.5
Weighted Avg.,Thomas Partey,0.05413105413105413,0.05413105413105413,83.5
Weighted Avg.,Thomas Strakosha,0.09971509971509972,0.09971509971509972,83.5
Weighted Avg.,Tim Iroegbunam,0.1908831908831909,0.1908831908831909,83.5
Weighted Avg.,Tim Krul,0.0,0.0,83.5
Weighted Avg.,Tim Ream,0.8689458689458689,0.8689458689458689,83.5
Weighted Avg.,Timo Werner,2.2666666666666666,2.2666666666666666,83.5
Weighted Avg.,Timothy Castagne,2.5434782608695654,2.5434782608695654,83.5
Weighted Avg.,Tino Livramento,1.3190883190883191,1.3190883190883191,83.5
Weighted Avg.,Toby Collyer,0.0,0.0,83.5
Weighted Avg.,Tom Cairney,2.52991452991453,2.52991452991453,83.5
Weighted Avg.,Tom Davies,0.24923076923076923,0.24923076923076923,83.5
Weighted Avg.,Tom Heaton,0.0,0.0,83.5
Weighted Avg.,Tom King,0.0,0.0,83.5
Weighted Avg.,Tom Lockyer,0.563076923076923,0.563076923076923,83.5
Weighted Avg.,Tom McGill,0.0,0.0,83.5
Weighted Avg.,Tommi O'Reilly,0.0,0.0,83.5
Weighted Avg.,Tommy Doyle,1.0797720797720798,1.0797720797720798,83.5
Weighted Avg.,Tomáš Souček,2.9572649572649574,2.9572649572649574,83.5
Weighted Avg.,Tosin Adarabioyo,1.8433048433048433,1.8433048433048433,83.5
Weighted Avg.,Toti António Gomes,2.6894586894586894,2.6894586894586894,83.5
Weighted Avg.,Travis Hernes,0.0,0.0,83.5
Weighted Avg.,Trent Alexander-Arnold,3.8376068376068377,3.8376068376068377,83.5
Weighted Avg.,Trevoh Chalobah,0.07692307692307693,0.07692307692307693,83.5
Weighted Avg.,Treymaurice Nyoni,0.0,0.0,83.5
Weighted Avg.,Ty Barnett,0.0,0.0,83.5
Weighted Avg.,Tyler Adams,0.0,0.0,83.5
Weighted Avg.,Tyler Onyango,0.005698005698005698,0.005698005698005698,83.5
Weighted Avg.,Tyrell Malacia,0.0,0.0,83.5
Weighted Avg.,Tyrese Francois,0.0,0.0,83.5
Weighted Avg.,Tyrick Mitchell,2.2051282051282053,2.2051282051282053,83.5
Weighted Avg.,Tyrone Mings,0.0,0.0,83.5
Weighted Avg.,Valentín Barco,0.0,0.0,83.5
Weighted Avg.,Valintino Adedokun,0.0,0.0,83.5
Weighted Avg.,Vicente Guaita,0.0,0.0,83.5
Weighted Avg.,Victor Lindelöf,1.3675213675213675,1.3675213675213675,83.5
Weighted Avg.,Victor da Silva,1.5185185185185186,1.5185185185185186,83.5
Weighted Avg.,Viljami Sinisalo,0.0,0.0,83.5
Weighted Avg.,Vincent Angelini,0.0,0.0,83.5
Weighted Avg.,Vini de Souza Costa,2.6267806267806266,2.6267806267806266,83.5
Weighted Avg.,Virgil van Dijk,3.9316239316239314,3.9316239316239314,83.5
Weighted Avg.,Vitalii Mykolenko,3.3447293447293447,3.3447293447293447,83.5
Weighted Avg.,Vitaly Janelt,2.2962962962962963,2.2962962962962963,83.5
Weighted Avg.,Vladimír Coufal,2.190883190883191,2.190883190883191,83.5
Weighted Avg.,Wataru Endo,1.2276923076923076,1.2276923076923076,83.5
Weighted Avg.,Wayne Hennessey,0.0,0.0,83.5
Weighted Avg.,Wes Foderingham,2.1225071225071224,2.1225071225071224,83.5
Weighted Avg.,Wesley Fofana,0.0,0.0,83.5
Weighted Avg.,Wesley Moraes Ferreira da Silva,0.0,0.0,83.5
Weighted Avg.,Will Hughes,1.2763532763532763,1.2763532763532763,83.5
Weighted Avg.,William Osula,0.9088319088319088,0.9088319088319088,83.5
Weighted Avg.,William Saliba,3.905982905982906,3.905982905982906,83.5
Weighted Avg.,Willian Borges da Silva,2.7834757834757835,2.7834757834757835,83.5
Weighted Avg.,Willy Boly,0.6638176638176638,0.6638176638176638,83.5
Weighted Avg.,Willy Kambwala,0.09090909090909091,0.09090909090909091,83.5
Weighted Avg.,Wilson Odobert,2.707692307692308,2.707692307692308,83.5
Weighted Avg.,Wout Weghorst,0.0,0.0,83.5
Weighted Avg.,Yago de Santiago Alonso,0.0,0.0,83.5
Weighted Avg.,Yasin Ayari,0.0,0.0,83.5
Weighted Avg.,Yasser Larouci,0.31054131054131057,0.31054131054131057,83.5
Weighted Avg.,Yegor Yarmoliuk,0.6,0.6,83.5
Weighted Avg.,Yegor Yarmolyuk,0.45454545454545453,0.45454545454545453,83.5
Weighted Avg.,Yerson Mosquera,0.0,0.0,83.5
Weighted Avg.,Yoane Wissa,2.0427350427350426,2.0427350427350426,83.5
Weighted Avg.,Youri Tielemans,2.0854700854700856,2.0854700854700856,83.5
Weighted Avg.,Youssef Ramalho Chermiti,0.301994301994302,0.301994301994302,83.5
Weighted Avg.,Yves Bissouma,0.8615384615384616,0.8615384615384616,83.5
Weighted Avg.,Zack Nelson,0.0,0.0,83.5
Weighted Avg.,Zack Steffen,0.0,0.0,83.5
Weighted Avg.,Zeki Amdouni,2.8062678062678064,2.8062678062678064,83.5
Weighted Avg.,Álvaro Fernández Carreras,0.0,0.0,83.5
Weighted Avg.,Ângelo Gabriel Borges Damaceno,0.0,0.0,83.5
Weighted Avg.,Đorđe Petrović,2.7333333333333334,2.7333333333333334,83.5
Simulation (Non Parametric),Aaron Connolly,0.0,0.0,83.5
Simulation (Non Parametric),Aaron Cresswell,0.11208333333333333,0.11208333333333333,83.5
Simulation (Non Parametric),Aaron Hickey,0.6415833333333333,0.6415833333333333,83.5
Simulation (Non Parametric),Aaron Ramsdale,0.63125,0.63125,83.5
Simulation (Non Parametric),Aaron Ramsey,0.7189166666666666,0.7189166666666666,83.5
Simulation (Non Parametric),Aaron Wan-Bissaka,1.0925,1.0925,83.5
Simulation (Non Parametric),Abdoulaye Doucouré,3.246,3.246,83.5
Simulation (Non Parametric),Abdul Rahman Baba,0.0,0.0,83.5
Simulation (Non Parametric),Adam Davies,0.0,0.0,83.5
Simulation (Non Parametric),Adam Lallana,0.8494166666666667,0.8494166666666667,83.5
Simulation (Non Parametric),Adam Smith,1.6065833333333333,1.6065833333333333,83.5
Simulation (Non Parametric),Adam Webster,0.47158333333333335,0.47158333333333335,83.5
Simulation (Non Parametric),Adam Wharton,2.24175,2.24175,83.5
Simulation (Non Parametric),Adama Traoré,0.3433333333333333,0.3433333333333333,83.5
Simulation (Non Parametric),Ademola Ola-Adebomi,0.0,0.0,83.5
Simulation (Non Parametric),Admiral Muskwe,0.0,0.0,83.5
Simulation (Non Parametric),Adrián San Miguel del Castillo,0.0,0.0,83.5
Simulation (Non Parametric),Aidan Francis-Clarke,0.0,0.0,83.5
Simulation (Non Parametric),Albert Sambi Lokonga,1.0760833333333333,1.0760833333333333,83.5
Simulation (Non Parametric),Alejandro Garnacho,3.2368333333333332,3.2368333333333332,83.5
Simulation (Non Parametric),Alejo Véliz,0.443,0.443,83.5
Simulation (Non Parametric),Aleksandar Mitrović,0.03883333333333333,0.03883333333333333,83.5
Simulation (Non Parametric),Alex Iwobi,2.5025,2.5025,83.5
Simulation (Non Parametric),Alex Matos,0.04675,0.04675,83.5
Simulation (Non Parametric),Alex Mighten,0.0,0.0,83.5
Simulation (Non Parametric),Alex Murphy,0.03725,0.03725,83.5
Simulation (Non Parametric),Alex Scott,1.0440833333333333,1.0440833333333333,83.5
Simulation (Non Parametric),Alex Telles,0.0,0.0,83.5
Simulation (Non Parametric),Alexander Isak,3.119083333333333,3.119083333333333,83.5
Simulation (Non Parametric),Alexandre Moreno Lopera,1.3706666666666667,1.3706666666666667,83.5
Simulation (Non Parametric),Alexis Mac Allister,2.2510833333333333,2.2510833333333333,83.5
Simulation (Non Parametric),Alfie Dorrington,0.0,0.0,83.5
Simulation (Non Parametric),Alfie Doughty,2.9556666666666667,2.9556666666666667,83.5
Simulation (Non Parametric),Alfie Gilchrist,0.23241666666666666,0.23241666666666666,83.5
Simulation (Non Parametric),Alfie Whiteman,0.0,0.0,83.5
Simulation (Non Parametric),Alisson Ramses Becker,3.358,3.358,83.5
Simulation (Non Parametric),Allan Campbell,0.0,0.0,83.5
Simulation (Non Parametric),Allan Saint-Maximin,0.0,0.0,83.5
Simulation (Non Parametric),Alphonse Areola,3.294,3.294,83.5
Simulation (Non Parametric),Altay Bayindir,0.0,0.0,83.5
Simulation (Non Parametric),Amad Diallo,0.07741666666666666,0.07741666666666666,83.5
Simulation (Non Parametric),Amadou Diallo,0.067,0.067,83.5
Simulation (Non Parametric),Amadou Onana,2.004583333333333,2.004583333333333,83.5
Simulation (Non Parametric),Amari'i Bell,1.3568333333333333,1.3568333333333333,83.5
Simulation (Non Parametric),Ameen Al-Dakhil,0.75025,0.75025,83.5
Simulation (Non Parametric),Anass Zaroury,0.14991666666666667,0.14991666666666667,83.5
Simulation (Non Parametric),Andi Zeqiri,0.0,0.0,83.5
Simulation (Non Parametric),Andre Brooks,0.6195833333333334,0.6195833333333334,83.5
Simulation (Non Parametric),Andreas Hoelgebaum Pereira,3.0813333333333333,3.0813333333333333,83.5
Simulation (Non Parametric),Andrew Omobamidele,0.2285,0.2285,83.5
Simulation (Non Parametric),Andrew Robertson,1.3178333333333334,1.3178333333333334,83.5
Simulation (Non Parametric),Andrey Nascimento dos Santos,0.03841666666666667,0.03841666666666667,83.5
Simulation (Non Parametric),Andros Townsend,2.59075,2.59075,83.5
Simulation (Non Parametric),André Onana,3.56475,3.56475,83.5
Simulation (Non Parametric),André Tavares Gomes,0.34425,0.34425,83.5
Simulation (Non Parametric),Andy Lonergan,0.0,0.0,83.5
Simulation (Non Parametric),Anel Ahmedhodžić,0.8960833333333333,0.8960833333333333,83.5
Simulation (Non Parametric),Angelo Ogbonna,0.66725,0.66725,83.5
Simulation (Non Parametric),Anis Slimane,0.39166666666666666,0.39166666666666666,83.5
Simulation (Non Parametric),Anssumane Fati Vieira,1.21925,1.21925,83.5
Simulation (Non Parametric),Anthony Elanga,3.589583333333333,3.589583333333333,83.5
Simulation (Non Parametric),Anthony Gordon,4.619666666666666,4.619666666666666,83.5
Simulation (Non Parametric),Anthony Knockaert,0.0,0.0,83.5
Simulation (Non Parametric),Anthony Martial,0.98425,0.98425,83.5
Simulation (Non Parametric),Antoine Semenyo,2.4415833333333334,2.4415833333333334,83.5
Simulation (Non Parametric),Antonee Robinson,2.5551666666666666,2.5551666666666666,83.5
Simulation (Non Parametric),Antony Matheus dos Santos,1.1509166666666666,1.1509166666666666,83.5
Simulation (Non Parametric),Antwoine Hackford,0.07741666666666666,0.07741666666666666,83.5
Simulation (Non Parametric),Aribim Pepple,0.0,0.0,83.5
Simulation (Non Parametric),Arijanet Muric,0.0,0.0,83.5
Simulation (Non Parametric),Armando Broja,0.9973333333333333,0.9973333333333333,83.5
Simulation (Non Parametric),Arnaut Danjuma Groeneveld,0.9973333333333333,0.9973333333333333,83.5
Simulation (Non Parametric),Ashley Phillips,0.0,0.0,83.5
Simulation (Non Parametric),Ashley Young,1.6328333333333334,1.6328333333333334,83.5
Simulation (Non Parametric),Auston Trusty,0.7965,0.7965,83.5
Simulation (Non Parametric),Axel Disasi,2.269083333333333,2.269083333333333,83.5
Simulation (Non Parametric),Aymeric Laporte,0.03825,0.03825,83.5
Simulation (Non Parametric),Bailey Peacock-Farrell,0.0,0.0,83.5
Simulation (Non Parametric),Bart Verbruggen,1.1456666666666666,1.1456666666666666,83.5
Simulation (Non Parametric),Bashir Humphreys,0.0,0.0,83.5
Simulation (Non Parametric),Ben Brereton,2.6020833333333333,2.6020833333333333,83.5
Simulation (Non Parametric),Ben Chilwell,0.7353333333333333,0.7353333333333333,83.5
Simulation (Non Parametric),Ben Davies,1.2406666666666666,1.2406666666666666,83.5
Simulation (Non Parametric),Ben Doak,0.035916666666666666,0.035916666666666666,83.5
Simulation (Non Parametric),Ben Godfrey,0.6666666666666666,0.6666666666666666,83.5
Simulation (Non Parametric),Ben Greenwood,0.0,0.0,83.5
Simulation (Non Parametric),Ben Jackson,0.0,0.0,83.5
Simulation (Non Parametric),Ben Johnson,0.42883333333333334,0.42883333333333334,83.5
Simulation (Non Parametric),Ben Mee,1.4998333333333334,1.4998333333333334,83.5
Simulation (Non Parametric),Ben Osborn,0.6945,0.6945,83.5
Simulation (Non Parametric),Ben Parkinson,0.062,0.062,83.5
Simulation (Non Parametric),Ben Pearson,0.0,0.0,83.5
Simulation (Non Parametric),Bendegúz Bolla,0.0,0.0,83.5
Simulation (Non Parametric),Benicio Baker-Boaitey,0.26575,0.26575,83.5
Simulation (Non Parametric),Benjamin Fredrick,0.0,0.0,83.5
Simulation (Non Parametric),Benjamin White,3.5865833333333335,3.5865833333333335,83.5
Simulation (Non Parametric),Benoît Badiashile,0.7151666666666666,0.7151666666666666,83.5
Simulation (Non Parametric),Bernardo Veiga de Carvalho e Silva,3.7558333333333334,3.7558333333333334,83.5
Simulation (Non Parametric),Bernd Leno,3.440166666666667,3.440166666666667,83.5
Simulation (Non Parametric),Bertrand Traoré,0.07733333333333334,0.07733333333333334,83.5
Simulation (Non Parametric),Billy Blacker,0.0,0.0,83.5
Simulation (Non Parametric),Billy Gilmour,2.067,2.067,83.5
Simulation (Non Parametric),Bobby Clark,0.15225,0.15225,83.5
Simulation (Non Parametric),Bobby De Cordova-Reid,2.8180833333333335,2.8180833333333335,83.5
Simulation (Non Parametric),Bobby Thomas,0.0,0.0,83.5
Simulation (Non Parametric),Boubacar Kamara,1.5316666666666667,1.5316666666666667,83.5
Simulation (Non Parametric),Boubacar Traoré,0.53975,0.53975,83.5
Simulation (Non Parametric),Bradley Ibrahim,0.0,0.0,83.5
Simulation (Non Parametric),Braian Ojeda Rodríguez,0.0,0.0,83.5
Simulation (Non Parametric),Brandon Aguilera Zamora,0.0375,0.0375,83.5
Simulation (Non Parametric),Brandon Austin,0.0,0.0,83.5
Simulation (Non Parametric),Brandon Williams,0.0,0.0,83.5
Simulation (Non Parametric),Brennan Johnson,2.90025,2.90025,83.5
Simulation (Non Parametric),Bruno Borges Fernandes,3.426083333333333,3.426083333333333,83.5
Simulation (Non Parametric),Bruno Cavaco Jordão,0.0,0.0,83.5
Simulation (Non Parametric),Bruno Guimarães Rodriguez Moura,3.216,3.216,83.5
Simulation (Non Parametric),Bryan Gil Salvatierra,0.4355,0.4355,83.5
Simulation (Non Parametric),Bryan Mbeumo,3.3468333333333335,3.3468333333333335,83.5
Simulation (Non Parametric),Bukayo Saka,6.516583333333333,6.516583333333333,83.5
Simulation (Non Parametric),Bénie Traoré,0.41833333333333333,0.41833333333333333,83.5
Simulation (Non Parametric),CJ Egan-Riley,0.0,0.0,83.5
Simulation (Non Parametric),Callum Hudson-Odoi,2.496583333333333,2.496583333333333,83.5
Simulation (Non Parametric),Callum Marshall,0.0,0.0,83.5
Simulation (Non Parametric),Callum Scanlon,0.0,0.0,83.5
Simulation (Non Parametric),Callum Wilson,2.202,2.202,83.5
Simulation (Non Parametric),Calum Chambers,0.03891666666666667,0.03891666666666667,83.5
Simulation (Non Parametric),Calvin Bassey,1.2818333333333334,1.2818333333333334,83.5
Simulation (Non Parametric),Cameron Archer,2.5224166666666665,2.5224166666666665,83.5
Simulation (Non Parametric),Cameron Peupion,0.0,0.0,83.5
Simulation (Non Parametric),Caoimhin Kelleher,0.5856666666666667,0.5856666666666667,83.5
Simulation (Non Parametric),Carlos Baleba,0.65075,0.65075,83.5
Simulation (Non Parametric),Carlos Henrique Casimiro,1.1859166666666667,1.1859166666666667,83.5
Simulation (Non Parametric),Carlos Mendes Gomes,0.0,0.0,83.5
Simulation (Non Parametric),Carlos Vinícius Alves Morais,0.8413333333333334,0.8413333333333334,83.5
Simulation (Non Parametric),Carlton Morris,4.050083333333333,4.050083333333333,83.5
Simulation (Non Parametric),Carney Chukwuemeka,0.47908333333333336,0.47908333333333336,83.5
Simulation (Non Parametric),Cauley Woodrow,0.49025,0.49025,83.5
Simulation (Non Parametric),Cesare Casadei,0.5085,0.5085,83.5
Simulation (Non Parametric),Charles Sagoe,0.0,0.0,83.5
Simulation (Non Parametric),Charlie Goode,0.0,0.0,83.5
Simulation (Non Parametric),Charlie Taylor,1.3546666666666667,1.3546666666666667,83.5
Simulation (Non Parametric),Cheick Doucouré,0.8081666666666667,0.8081666666666667,83.5
Simulation (Non Parametric),Cheikhou Kouyaté,0.38125,0.38125,83.5
Simulation (Non Parametric),Chiedozie Ogbene,2.564,2.564,83.5
Simulation (Non Parametric),Chris Basham,0.31816666666666665,0.31816666666666665,83.5
Simulation (Non Parametric),Chris Mepham,0.15875,0.15875,83.5
Simulation (Non Parametric),Chris Richards,1.1545833333333333,1.1545833333333333,83.5
Simulation (Non Parametric),Chris Wood,2.912166666666667,2.912166666666667,83.5
Simulation (Non Parametric),Christian Eriksen,1.3401666666666667,1.3401666666666667,83.5
Simulation (Non Parametric),Christian Nørgaard,2.2936666666666667,2.2936666666666667,83.5
Simulation (Non Parametric),Christian Pulisic,0.0,0.0,83.5
Simulation (Non Parametric),Christopher Nkunku,0.783,0.783,83.5
Simulation (Non Parametric),Clément Lenglet,1.0035,1.0035,83.5
Simulation (Non Parametric),Cody Gakpo,2.57875,2.57875,83.5
Simulation (Non Parametric),Cole Palmer,5.00575,5.00575,83.5
Simulation (Non Parametric),Connor Roberts,0.4533333333333333,0.4533333333333333,83.5
Simulation (Non Parametric),Conor Bradley,2.6921666666666666,2.6921666666666666,83.5
Simulation (Non Parametric),Conor Coventry,0.0,0.0,83.5
Simulation (Non Parametric),Conor Gallagher,2.9995,2.9995,83.5
Simulation (Non Parametric),Craig Dawson,2.6081666666666665,2.6081666666666665,83.5
Simulation (Non Parametric),Cristian Romero,2.7596666666666665,2.7596666666666665,83.5
Simulation (Non Parametric),Curtis Jones,1.302,1.302,83.5
Simulation (Non Parametric),Cédric Alves Soares,0.08108333333333333,0.08108333333333333,83.5
Simulation (Non Parametric),César Azpilicueta,0.0,0.0,83.5
